Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
KRIN,38.1894059587,21.959839376899996,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1356998799386386,0.5877945273239346,-0.9636654541137304,-0.12514273246357066,0.0006890124861410885,0.0008941002783501781,-0.00012514273246357066,2.93482358056685e-09,3.6527018658318777e-09,6.917701806006255e-09,1.3978005266943637e-09,-1.163696906890177e-09,-1.526241862503869e-09
KRYO,37.9723055725,22.617881578499976,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.3135852391498963,0.52712845935618,-1.1781419286271448,-0.2441789586757684,0.0009109842990755179,0.0009143251191400109,-0.0002441789586757684,6.870379712646041e-09,2.4474525396160707e-09,9.501171415222048e-09,-1.8848653546480165e-09,-2.7884079176463574e-09,-2.017353793927152e-09
LAM8,38.3203925224,21.973148346000016,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.025181122586571,0.5174676264140141,-0.8787682993017727,-0.10483256108470562,0.0006349570714203057,0.000798020040912277,-0.00010483256108470562,2.887455064167617e-09,3.0223079301115674e-09,6.127232515206077e-09,9.336569548527073e-10,-9.559444836143686e-10,-1.2663112834454238e-09
LYGO,37.6124995546,23.037670434099997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.6153182855734416,0.4920358570906804,-1.468720699705897,-0.458272173822917,0.0011948390160283484,0.0009856974709229749,-0.000458272173822917,1.2194956029431917e-08,-1.2084226823341558e-09,1.257778385000581e-08,-6.988169425901864e-09,-6.371921554038378e-09,-2.108087271643525e-09
MEN1,37.5610401117,23.38605018049998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.2858076370106029,0.275736484644866,-1.1686984030960383,-0.4597985570130164,0.000992258834991988,0.0006762462352899873,-0.0004597985570130164,1.1662298322970736e-08,-7.33967954633703e-09,8.501414364470943e-09,-8.628880388389785e-09,-6.326039355465194e-09,-3.466316698605029e-10
MET4,36.8255146835,21.70457026790001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.4958060067955747,1.9294168191170165,-1.4853093116262701,-0.5479549346995085,0.0006952145513431374,0.002333553029330186,-0.0005479549346995086,-1.0407599926974624e-08,7.854756729820086e-09,-2.0126207732394146e-09,1.7929621987884948e-08,2.0284925072209657e-10,-9.317472137266793e-09
MOI2,35.0502098957,24.8720833141,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.9602804610017,-1.538425949733813,1.1626913003152455,-0.35226981582573563,-0.000534143286899505,-0.0018529156515349893,-0.00035226981582573563,-6.292372568163119e-09,4.7133440106149915e-09,3.40518582019932e-09,1.0126368692157055e-08,2.0964612430742947e-09,5.069666095711306e-09
MOIR,35.053947751,24.877751640099973,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.9574903205746594,-1.5389902027106395,1.157367272577973,-0.35182169840641125,-0.0005289706686315288,-0.0018515344661662186,-0.00035182169840641125,-6.332150571479863e-09,4.6733870208031614e-09,3.2371609451074404e-09,1.018576950228341e-08,2.058910093975086e-09,5.0774716609968786e-09
MOL1,36.8055826723,22.850798760899977,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,4.226591211332156,1.8435583404829596,-3.3238003397244937,-1.8487069033768648,0.0024423627164055217,0.0029122534942255945,-0.001848706903376865,1.3659543796429255e-09,7.199118936724116e-09,3.1625002268279476e-08,-1.8445765813404177e-08,-2.104887661138472e-08,-1.1422295114076643e-08
MTNA,37.6126904064,23.32955878849998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.2930337646167995,0.29794758185629555,-1.1808592452243316,-0.4344364140737994,0.0009956522138078738,0.000701340136955865,-0.0004344364140737994,1.143316142953162e-08,-5.946717005729754e-09,8.788055370967145e-09,-8.008720383783911e-09,-5.91255162540276e-09,-7.052545238848753e-10
NEA1,35.2613556909,25.61037009860001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.2578643016398026,-1.1040981967975372,0.5758057127960123,-0.17786948664594293,-0.00014188753604862936,-0.0012371147780922132,-0.00017786948664594293,-3.8717622729139595e-09,7.2899766580577e-10,-4.800535919669118e-09,7.76315431471532e-09,1.8314983968894684e-10,2.693387822783311e-09
NEAB,36.5092093893,23.06030912630001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.328930639609771,1.4466463146669035,-2.3800203511996005,-1.8233202602584986,0.0017035087410404992,0.0022034836965728194,-0.0018233202602584986,-4.142514879969455e-08,-4.575650106355706e-08,-1.0139078905575471e-08,-6.308593273413548e-08,3.063048788659788e-08,4.668408292777909e-08
PA01,35.2393827075,23.6406990589,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.336802509842298,0.139174956341911,-1.5877498929166525,1.7088963043659644,0.0014324163784677074,0.0006989296886147217,0.0017088963043659644,-4.869519943714405e-10,-1.0970540710457253e-07,-2.5038134578229144e-08,-7.343406111076407e-08,-3.4607936179146774e-08,-1.0703787479171413e-07
PAT0,38.2836555506,21.78675058760001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0429028993088636,0.5611630982446866,-0.8738329996491564,-0.09569912893760135,0.0006146905156213522,0.0008370446249230529,-9.569912893760135e-05,2.235989963858465e-09,3.3503583353606215e-09,5.935541409372013e-09,1.664320772775743e-09,-8.456028421911401e-10,-1.2673685707088884e-09
PATR,38.2408574038,21.73295605430002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0701775095513841,0.5890969731059431,-0.8881370680639838,-0.0972481699453992,0.0006180339084558284,0.0008682492633977218,-9.72481699453992e-05,2.031863548399763e-09,3.5525838838081547e-09,6.003509018877027e-09,1.993724060280002e-09,-8.518690744697218e-10,-1.3201451600957894e-09
PSAR,38.3217449492,22.184301988100003,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0203644133063174,0.47812949357988943,-0.8933581014674851,-0.12019578134608161,0.0006626753511513872,0.0007665232475697892,-0.00012019578134608161,3.639999925262999e-09,2.623866538412087e-09,6.37690211991188e-09,1.5531370455458828e-10,-1.136630757433405e-09,-1.297850521030521e-09
PSAT,38.3286830797,21.8714067075,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.014656238560915,0.5283857141770676,-0.8608783511745485,-0.09604313605440784,0.0006143426732930779,0.0008018017699148172,-9.604313605440784e-05,2.522848310933599e-09,3.1016959413543365e-09,5.891379057238445e-09,1.2483105173890839e-09,-8.580497473419199e-10,-1.221430925970336e-09
