Station_ID,Latitude,Longitude,Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
KRPS,35.5470891948,27.161062931300023,3.3073170476957903,0.24131524606606977,-3.2709931060135937,-0.42510834666801417,-0.000581905178629577,0.0032278499516948528,-0.00042510834666801417,4.487340737520757e-09,6.072026717927065e-09,1.569948958972169e-08,-2.1325338611445618e-08,-3.3839626067778596e-09,1.825236694317476e-09
KRU1,41.4734796865,25.65192244790001,1.2917008405456056,-0.10689507701039909,1.2760130249575612,-0.16986837291214224,0.00023968917520224287,-0.0012578493139646235,-0.00016986837291214224,1.0677302080855218e-09,1.5779990021460513e-09,3.787629024647797e-09,-5.202768944682336e-09,7.940637188845028e-10,-4.6278878298330107e-10
LEMN,39.8972205094,25.1805653271,2.4872317664908783,-0.6254580752869202,2.4044981048304384,-0.11624508663400027,0.0008733702423356499,-0.0023259478411773032,-0.00011624508663400026,-3.3772360418652653e-09,6.014225148366985e-09,2.0078671298576786e-08,-7.837891659991763e-09,3.079066020890478e-09,1.6855171033767987e-09
LES4,39.1000831959,26.553788731999987,11.490273702284407,0.052400804695595285,11.475047381614221,-0.5890089123132547,0.0011473553211189536,-0.011417663246992537,-0.0005890089123132547,4.670546697785649e-08,2.315426996220916e-08,4.9522092080634785e-08,-1.5035707154739326e-07,3.763952736585745e-09,4.245972279140235e-09
MIL7,36.7422182135,24.43127598839999,1.6566624063196114,-0.8232543784449573,-1.3977816391336164,0.336138433067142,0.0006726365380989308,0.0014761779601193542,0.000336138433067142,-8.876338689249021e-09,2.937257053986334e-09,-1.954393751103691e-08,5.868863294971088e-09,1.0241464296288255e-09,-6.807301813293292e-09
MKMN,36.4084875684,25.401260046999997,4.846891910132925,-1.9072134012379582,-4.443461431701152,-0.33248870001049635,0.001432297291626139,0.00461847777100613,-0.0003324887000104963,-4.075817535737765e-09,-1.4468670735279685e-08,-5.066168648923488e-08,-2.5671073602865607e-08,9.386888455878463e-09,-2.993551620905241e-09
MLOS,36.7468064396,24.51912598550001,1.8232007603463334,-0.9086333868387727,-1.544767706257136,0.3348717882330726,0.0007421836036332341,0.001631283358730487,0.0003348717882330726,-9.869316289923061e-09,2.775610220156131e-09,-2.216005081752031e-08,6.016367979764757e-09,1.4071656429698959e-09,-7.3707995988957926e-09
MNTS,38.426584765,26.71742915110002,44.279010560772974,4.641221541453319,43.828215281450355,4.263494351706851,-3.4500453096344974e-05,-0.04407325948772957,0.004263494351706851,3.8169463592708037e-07,-1.0859744216630751e-09,-2.659824845821421e-09,-9.823723586510185e-07,3.0033127733622143e-10,2.610433096161103e-07
MOI2,35.0502098957,24.8720833141,1.7227761331694251,-0.5581524289512128,-1.6152686435403167,-0.21755615429006753,0.00038625326247127,0.0016647628485700339,-0.00021755615429006753,8.724342906327261e-10,-2.7574342991267163e-09,-7.617964430891309e-09,-7.255208736316908e-09,1.722287474717947e-09,4.714310206791377e-10
MOIR,35.053947751,24.877751640099973,1.729855221183989,-0.5597225504890049,-1.6221354663890908,-0.21860073516399153,0.00038709700427908,0.0016717561766362438,-0.00021860073516399153,8.861826883346614e-10,-2.77080837535114e-09,-7.64896618708999e-09,-7.307965998495508e-09,1.7290100140786901e-09,4.774397956854746e-10
MOUD,39.8735947713,25.268779123900003,2.667742308809928,-0.6441465559392751,2.585142222609394,-0.13770958415541823,0.0009108387975653581,-0.0025036488934145618,-0.00013770958415541823,-3.088580323545907e-09,6.7306042379102884e-09,2.1489091308047302e-08,-9.364802625230066e-09,3.285321630739106e-09,1.6114788133889447e-09
MOZI,36.4555199472,25.422145591699973,5.076506117437359,-2.0157442023609935,-4.647566917396077,-0.3283464928280841,0.0015188987169006685,0.004832809703353105,-0.0003283464928280841,-4.979107744925937e-09,-1.547134588642174e-08,-5.52795098178062e-08,-2.6848494076224305e-08,1.0098952693313862e-08,-3.592805762713969e-09
MUG1,37.2142926908,28.355677467900023,1.555058152686896,-0.06371929845635943,-0.8150034108709945,1.32284358467313,-2.1820816623885353e-05,0.0008171992172591653,0.00132284358467313,-2.359649334563929e-09,-1.5715605429947257e-08,1.4375881446848699e-08,1.9957792534723018e-08,1.2558173195769525e-08,-1.1220971277271417e-08
MUGL,37.216358278,28.36444046790001,1.5412307730283237,-0.06862341717759661,-0.7974359684504607,1.317110093563112,-1.5107265418368154e-05,0.0008002406311199361,0.001317110093563112,-2.1733822379797415e-09,-1.541235678283341e-08,1.4007534779068333e-08,1.9685188980101877e-08,1.2510416669521549e-08,-1.1000368910116921e-08
